"MSZoning","Alley","LotShape","LandContour","LotConfig","Neighborhood","Condition1","BldgType","HouseStyle","RoofStyle","Exterior1st","MasVnrType","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","HeatingQC","Electrical","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenQual","Functional","Fireplaces","FireplaceQu","GarageType","GarageFinish","GarageCars","GarageQual","GarageCond","PavedDrive","PoolQC","Fence","MiscFeature"
"MSZoningRL","","LotShapeReg","LandContourLvl","LotConfigInside","NeighborhoodNridgHt","Condition1Norm","BldgTypeTwnhs","HouseStyle2Story","RoofStyleGable","Exterior1stVinylSd","MasVnrTypeStone","ExterQualGd","ExterCondTA","FoundationPConc","BsmtQualGd","BsmtCondTA","BsmtExposureNo","BsmtFinType1Unf","HeatingQCEx","ElectricalSBrkr","","","FullBath2","HalfBath1","BedroomAbvGr2","KitchenQualGd","FunctionalTyp","","","GarageTypeBuiltIn","GarageFinishRFn","GarageCars2","GarageQualTA","GarageCondTA","PavedDriveY","","",""
"MSZoningRL","","LotShapeIR2","LandContourLvl","LotConfigFR2","NeighborhoodCollgCr","Condition1Norm","BldgType1Fam","HouseStyle2Story","RoofStyleGable","Exterior1stVinylSd","MasVnrTypeNone","ExterQualGd","ExterCondTA","FoundationPConc","BsmtQualGd","BsmtCondTA","BsmtExposureNo","BsmtFinType1Unf","HeatingQCEx","ElectricalSBrkr","","","FullBath2","HalfBath1","BedroomAbvGr4","KitchenQualGd","FunctionalTyp","Fireplaces1","FireplaceQuGd","GarageTypeBuiltIn","GarageFinishFin","GarageCars2","GarageQualTA","GarageCondTA","PavedDriveY","","",""
"MSZoningRL","","LotShapeReg","LandContourLvl","LotConfigInside","NeighborhoodSawyerW","Condition1RRAe","BldgType1Fam","HouseStyle1Story","RoofStyleGable","Exterior1stVinylSd","MasVnrTypeNone","ExterQualGd","ExterCondTA","FoundationPConc","BsmtQualGd","BsmtCondTA","BsmtExposureNo","BsmtFinType1Unf","HeatingQCEx","ElectricalSBrkr","","","FullBath1","HalfBath1","BedroomAbvGr3","KitchenQualTA","FunctionalTyp","","","GarageTypeDetchd","GarageFinishUnf","GarageCars2","GarageQualTA","GarageCondTA","PavedDriveY","","",""
"MSZoningRL","","LotShapeIR1","LandContourHLS","LotConfigInside","NeighborhoodTimber","Condition1Norm","BldgType1Fam","HouseStyle1Story","RoofStyleHip","Exterior1stVinylSd","MasVnrTypeBrkFace","ExterQualGd","ExterCondTA","FoundationPConc","BsmtQualGd","BsmtCondTA","BsmtExposureAv","BsmtFinType1GLQ","HeatingQCEx","ElectricalSBrkr","","","FullBath2","","BedroomAbvGr2","KitchenQualEx","FunctionalTyp","Fireplaces1","FireplaceQuGd","GarageTypeAttchd","GarageFinishRFn","GarageCars2","GarageQualTA","GarageCondTA","PavedDriveY","","",""
"MSZoningRL","","LotShapeReg","LandContourLvl","LotConfigInside","NeighborhoodCollgCr","Condition1Norm","BldgType1Fam","HouseStyle2Story","RoofStyleGable","Exterior1stVinylSd","MasVnrTypeBrkFace","ExterQualGd","ExterCondTA","FoundationPConc","BsmtQualGd","BsmtCondTA","BsmtExposureNo","BsmtFinType1GLQ","HeatingQCEx","ElectricalSBrkr","BsmtFullBath1","","FullBath2","HalfBath1","BedroomAbvGr3","KitchenQualGd","FunctionalTyp","","","GarageTypeAttchd","GarageFinishRFn","GarageCars2","GarageQualTA","GarageCondTA","PavedDriveY","","",""
"MSZoningRL","","LotShapeReg","LandContourLvl","LotConfigInside","NeighborhoodSomerst","Condition1Norm","BldgType1Fam","HouseStyle1Story","RoofStyleHip","Exterior1stVinylSd","MasVnrTypeStone","ExterQualGd","ExterCondTA","FoundationPConc","BsmtQualGd","BsmtCondTA","BsmtExposureAv","BsmtFinType1Unf","HeatingQCEx","ElectricalSBrkr","","","FullBath2","","BedroomAbvGr3","KitchenQualGd","FunctionalTyp","","","GarageTypeAttchd","GarageFinishRFn","GarageCars3","GarageQualTA","GarageCondTA","PavedDriveY","","",""
"MSZoningRL","","LotShapeReg","LandContourLvl","LotConfigInside","NeighborhoodNWAmes","Condition1Norm","BldgType1Fam","HouseStyleSFoyer","RoofStyleGable","Exterior1stPlywood","MasVnrTypeBrkFace","ExterQualTA","ExterCondTA","FoundationCBlock","BsmtQualGd","BsmtCondTA","BsmtExposureGd","BsmtFinType1GLQ","HeatingQCTA","ElectricalSBrkr","BsmtFullBath1","","FullBath2","","BedroomAbvGr3","KitchenQualGd","FunctionalTyp","Fireplaces2","FireplaceQuTA","GarageTypeAttchd","GarageFinishRFn","GarageCars2","GarageQualTA","GarageCondTA","PavedDriveY","","FenceMnPrv",""
"MSZoningRL","","LotShapeReg","LandContourLvl","LotConfigInside","NeighborhoodNridgHt","Condition1Norm","BldgType1Fam","HouseStyle1Story","RoofStyleGable","Exterior1stVinylSd",NA,"ExterQualEx","ExterCondTA","FoundationPConc","BsmtQualEx","BsmtCondGd","BsmtExposureGd","BsmtFinType1GLQ","HeatingQCEx","ElectricalSBrkr","BsmtFullBath1","","FullBath2","HalfBath1","BedroomAbvGr2","KitchenQualEx","FunctionalTyp","Fireplaces1","FireplaceQuGd","GarageTypeAttchd","GarageFinishFin","GarageCars3","GarageQualTA","GarageCondTA","PavedDriveY","","",""
"MSZoningRL","","LotShapeIR1","LandContourHLS","LotConfigCorner","NeighborhoodCrawfor","Condition1Norm","BldgType1Fam","HouseStyle2Story","RoofStyleGable","Exterior1stBrkFace","MasVnrTypeNone","ExterQualTA","ExterCondTA","FoundationPConc","BsmtQualGd","BsmtCondTA","BsmtExposureNo","BsmtFinType1Unf","HeatingQCFa","ElectricalSBrkr","","","FullBath1","","BedroomAbvGr3","KitchenQualGd","FunctionalTyp","Fireplaces2","FireplaceQuGd","GarageTypeDetchd","GarageFinishUnf","GarageCars2","GarageQualTA","GarageCondTA","PavedDriveY","","",""
"MSZoningRL","","LotShapeReg","LandContourLvl","LotConfigInside","NeighborhoodNWAmes","Condition1Norm","BldgType1Fam","HouseStyleSLvl","RoofStyleHip","Exterior1stVinylSd","MasVnrTypeBrkFace","ExterQualTA","ExterCondTA","FoundationCBlock","BsmtQualGd","BsmtCondTA","BsmtExposureNo","BsmtFinType1Unf","HeatingQCEx","ElectricalSBrkr","","","FullBath3","HalfBath1","BedroomAbvGr3","KitchenQualTA","FunctionalTyp","Fireplaces1","FireplaceQuTA","GarageTypeBuiltIn","GarageFinishFin","GarageCars2","GarageQualTA","GarageCondTA","PavedDriveY","","",""
"MSZoningFV","","LotShapeReg","LandContourLvl","LotConfigInside","NeighborhoodSomerst","Condition1Norm","BldgType1Fam","HouseStyle2Story","RoofStyleGable","Exterior1stVinylSd","MasVnrTypeNone","ExterQualGd","ExterCondTA","FoundationPConc","BsmtQualGd","BsmtCondTA","BsmtExposureNo","BsmtFinType1Unf","HeatingQCEx","ElectricalSBrkr","","","FullBath2","HalfBath1","BedroomAbvGr3","KitchenQualGd","FunctionalTyp","","","GarageTypeAttchd","GarageFinishRFn","GarageCars2","GarageQualTA","GarageCondTA","PavedDriveY","","",""
"MSZoningRL","","LotShapeIR1","LandContourLvl","LotConfigInside","NeighborhoodMitchel","Condition1Norm","BldgType1Fam","HouseStyleSLvl","RoofStyleGable","Exterior1stHdBoard","MasVnrTypeBrkFace","ExterQualTA","ExterCondTA","FoundationCBlock","BsmtQualTA","BsmtCondTA","BsmtExposureAv","BsmtFinType1GLQ","HeatingQCTA","ElectricalSBrkr","BsmtFullBath1","","FullBath1","","BedroomAbvGr3","KitchenQualTA","FunctionalTyp","","","GarageTypeAttchd","GarageFinishUnf","GarageCars3","GarageQualTA","GarageCondTA","PavedDriveY","","",""
"MSZoningRM","AlleyGrvl","LotShapeReg","LandContourLvl","LotConfigInside","NeighborhoodOldTown","Condition1Norm","BldgType1Fam","HouseStyle2.5Unf","RoofStyleGable","Exterior1stAsbShng","MasVnrTypeNone","ExterQualTA","ExterCondTA","FoundationBrkTil","BsmtQualGd","BsmtCondTA","BsmtExposureNo","BsmtFinType1Rec","HeatingQCFa","ElectricalSBrkr","","","FullBath1","HalfBath1","BedroomAbvGr3","KitchenQualTA","FunctionalTyp","Fireplaces1","FireplaceQuGd","GarageTypeDetchd","GarageFinishUnf","GarageCars2","GarageQualFa","GarageCondFa","PavedDriveP","","",""
"MSZoningRL","","LotShapeReg","LandContourLvl","LotConfigInside","NeighborhoodNAmes","Condition1Norm","BldgType1Fam","HouseStyle1Story","RoofStyleGable","Exterior1stMetalSd","MasVnrTypeNone","ExterQualTA","ExterCondTA","FoundationCBlock","BsmtQualTA","BsmtCondTA","BsmtExposureNo","BsmtFinType1BLQ","HeatingQCTA","ElectricalSBrkr","","","FullBath1","","BedroomAbvGr3","KitchenQualTA","FunctionalTyp","","","GarageTypeAttchd","GarageFinishUnf","GarageCars1","GarageQualTA","GarageCondTA","PavedDriveY","","",""
"MSZoningRL","","LotShapeReg","LandContourLvl","LotConfigCorner","NeighborhoodNAmes","Condition1Norm","BldgType1Fam","HouseStyle1Story","RoofStyleHip","Exterior1stBrkFace","MasVnrTypeNone","ExterQualGd","ExterCondTA","FoundationCBlock","BsmtQualTA","BsmtCondTA","BsmtExposureNo","BsmtFinType1ALQ","HeatingQCEx","ElectricalSBrkr","BsmtFullBath1","","FullBath2","HalfBath1","BedroomAbvGr3","KitchenQualEx","FunctionalTyp","Fireplaces2","FireplaceQuTA","GarageTypeAttchd","GarageFinishFin","GarageCars2","GarageQualTA","GarageCondTA","PavedDriveY","","",""
"MSZoningRL","","LotShapeIR1","LandContourLvl","LotConfigCorner","NeighborhoodNridgHt","Condition1Norm","BldgTypeTwnhsE","HouseStyle1Story","RoofStyleGable","Exterior1stVinylSd","MasVnrTypeStone","ExterQualGd","ExterCondTA","FoundationPConc","BsmtQualGd","BsmtCondTA","BsmtExposureNo","BsmtFinType1Unf","HeatingQCEx","ElectricalSBrkr","","","FullBath2","","BedroomAbvGr2","KitchenQualGd","FunctionalTyp","Fireplaces1","FireplaceQuGd","GarageTypeAttchd","GarageFinishRFn","GarageCars2","GarageQualTA","GarageCondTA","PavedDriveY","","",""
"MSZoningRL","","LotShapeReg","LandContourLvl","LotConfigInside","NeighborhoodMitchel","Condition1Norm","BldgType1Fam","HouseStyle1Story","RoofStyleGable","Exterior1stHdBoard","MasVnrTypeNone","ExterQualTA","ExterCondTA","FoundationCBlock","BsmtQualTA","BsmtCondTA","BsmtExposureNo","BsmtFinType1BLQ","HeatingQCTA","ElectricalSBrkr","BsmtFullBath1","","FullBath1","","BedroomAbvGr3","KitchenQualTA","FunctionalTyp","","","GarageTypeAttchd","GarageFinishRFn","GarageCars1","GarageQualTA","GarageCondTA","PavedDriveY","","FenceGdWo","MiscFeatureShed"
"MSZoningRL","","LotShapeIR1","LandContourLvl","LotConfigInside","NeighborhoodVeenker","Condition1Norm","BldgType1Fam","HouseStyle2Story","RoofStyleGable","Exterior1stWd Sdng","MasVnrTypeNone","ExterQualGd","ExterCondTA","FoundationCBlock","BsmtQualTA","BsmtCondTA","BsmtExposureGd","BsmtFinType1LwQ","HeatingQCTA","ElectricalSBrkr","BsmtFullBath1","","FullBath2","HalfBath1","BedroomAbvGr3","KitchenQualGd","FunctionalTyp","Fireplaces2","FireplaceQuGd","GarageTypeAttchd","GarageFinishRFn","GarageCars2","GarageQualTA","GarageCondTA","PavedDriveY","","FenceMnPrv",""
"MSZoningRL","","LotShapeReg","LandContourLvl","LotConfigInside","NeighborhoodEdwards","Condition1Norm","BldgType1Fam","HouseStyle2Story","RoofStyleGable","Exterior1stVinylSd","MasVnrTypeStone","ExterQualGd","ExterCondTA","FoundationPConc","BsmtQualGd","BsmtCondTA","BsmtExposureNo","BsmtFinType1Unf","HeatingQCEx","ElectricalSBrkr","","","FullBath2","HalfBath1","BedroomAbvGr3","KitchenQualGd","FunctionalTyp","Fireplaces1","FireplaceQuGd","GarageTypeBuiltIn","GarageFinishFin","GarageCars2","GarageQualTA","GarageCondTA","PavedDriveY","","",""
"MSZoningRM","","LotShapeReg","LandContourLvl","LotConfigInside","NeighborhoodBrkSide","Condition1Norm","BldgType1Fam","HouseStyle1.5Fin","RoofStyleGable","Exterior1stWd Sdng","MasVnrTypeNone","ExterQualTA","ExterCondTA","FoundationBrkTil","BsmtQualTA","BsmtCondFa","BsmtExposureNo","BsmtFinType1LwQ","HeatingQCTA","ElectricalFuseA","","","FullBath1","","BedroomAbvGr3","KitchenQualTA","FunctionalTyp","Fireplaces1","FireplaceQuGd","GarageTypeDetchd","GarageFinishUnf","GarageCars1","GarageQualTA","GarageCondTA","PavedDriveY","","",""
"MSZoningRL","","LotShapeIR1","LandContourLvl","LotConfigCorner","NeighborhoodNoRidge","Condition1Norm","BldgType1Fam","HouseStyle1Story","RoofStyleHip","Exterior1stHdBoard","MasVnrTypeBrkFace","ExterQualGd","ExterCondTA","FoundationPConc","BsmtQualGd","BsmtCondTA","BsmtExposureGd","BsmtFinType1GLQ","HeatingQCEx","ElectricalSBrkr","BsmtFullBath1","","FullBath2","","BedroomAbvGr2","KitchenQualGd","FunctionalTyp","Fireplaces1","FireplaceQuTA","GarageTypeAttchd","GarageFinishFin","GarageCars2","GarageQualTA","GarageCondTA","PavedDriveY","","",""
"MSZoningRL","","LotShapeReg","LandContourLvl","LotConfigCorner","NeighborhoodEdwards","Condition1Feedr","BldgType1Fam","HouseStyle1Story","RoofStyleGable","Exterior1stWd Sdng","MasVnrTypeNone","ExterQualTA","ExterCondTA","FoundationPConc","BsmtQualFa","BsmtCondTA","BsmtExposureNo","BsmtFinType1Unf","HeatingQCEx","ElectricalSBrkr","","","FullBath1","","BedroomAbvGr2","KitchenQualTA","FunctionalTyp","","","","","","","","PavedDriveY","","",""
"MSZoningRL","","LotShapeIR1","LandContourLvl","LotConfigInside","NeighborhoodGilbert","Condition1Norm","BldgType1Fam","HouseStyleSLvl","RoofStyleGable","Exterior1stVinylSd","MasVnrTypeStone","ExterQualGd","ExterCondTA","FoundationPConc","BsmtQualGd","BsmtCondTA","BsmtExposureGd","BsmtFinType1GLQ","HeatingQCEx","ElectricalSBrkr","BsmtFullBath1","","FullBath2","","BedroomAbvGr2","KitchenQualGd","FunctionalTyp","","","GarageTypeAttchd","GarageFinishFin","GarageCars2","GarageQualTA","GarageCondTA","PavedDriveY","","",""
"MSZoningRL","","LotShapeReg","LandContourLvl","LotConfigFR2","NeighborhoodNAmes","Condition1Norm","BldgType1Fam","HouseStyle1Story","RoofStyleGable","Exterior1stHdBoard","MasVnrTypeNone","ExterQualTA","ExterCondTA","FoundationCBlock","BsmtQualGd","BsmtCondTA","BsmtExposureNo","BsmtFinType1ALQ","HeatingQCGd","ElectricalSBrkr","BsmtFullBath1","","FullBath1","HalfBath1","BedroomAbvGr3","KitchenQualTA","FunctionalTyp","","","GarageTypeAttchd","GarageFinishUnf","GarageCars2","GarageQualTA","GarageCondTA","PavedDriveY","","",""
"MSZoningRL","","LotShapeIR3","LandContourLvl","LotConfigCulDSac","NeighborhoodGilbert","Condition1RRAn","BldgType1Fam","HouseStyle2Story","RoofStyleGable","Exterior1stVinylSd","MasVnrTypeNone","ExterQualTA","ExterCondTA","FoundationPConc","BsmtQualGd","BsmtCondTA","BsmtExposureNo","BsmtFinType1Unf","HeatingQCEx","ElectricalSBrkr","","","FullBath2","HalfBath1","BedroomAbvGr3","KitchenQualTA","FunctionalTyp","Fireplaces1","FireplaceQuTA","GarageTypeBuiltIn","GarageFinishFin","GarageCars2","GarageQualTA","GarageCondTA","PavedDriveY","","",""
"MSZoningRL","","LotShapeReg","LandContourLvl","LotConfigInside","NeighborhoodNAmes","Condition1Norm","BldgType1Fam","HouseStyle1Story","RoofStyleHip","Exterior1stMetalSd","MasVnrTypeNone","ExterQualTA","ExterCondTA","FoundationCBlock","BsmtQualTA","BsmtCondTA","BsmtExposureNo","BsmtFinType1Rec","HeatingQCGd","ElectricalSBrkr","","","FullBath1","","BedroomAbvGr2","KitchenQualTA","FunctionalTyp","","","GarageTypeAttchd","GarageFinishUnf","GarageCars1","GarageQualTA","GarageCondTA","PavedDriveY","","",""
"MSZoningRL","","LotShapeReg","LandContourLvl","LotConfigInside","NeighborhoodClearCr","Condition1Norm","BldgType1Fam","HouseStyle1.5Fin","RoofStyleGable","Exterior1stWd Sdng","MasVnrTypeNone","ExterQualTA","ExterCondTA","FoundationCBlock","BsmtQualTA","BsmtCondTA","BsmtExposureAv","BsmtFinType1Unf","HeatingQCEx","ElectricalFuseA","BsmtFullBath1","","FullBath1","","BedroomAbvGr5","KitchenQualTA","FunctionalMin2","Fireplaces2","FireplaceQuTA","GarageTypeAttchd","GarageFinishUnf","GarageCars1","GarageQualTA","GarageCondTA","PavedDriveY","","",""
"MSZoningRL","AlleyPave","LotShapeReg","LandContourLvl","LotConfigInside","NeighborhoodBrkSide","Condition1Norm","BldgType1Fam","HouseStyle2Story","RoofStyleGambrel","Exterior1stWd Sdng","MasVnrTypeNone","ExterQualTA","ExterCondTA","FoundationPConc","BsmtQualTA","BsmtCondTA","BsmtExposureNo","BsmtFinType1Unf","HeatingQCEx","ElectricalFuseA","","","FullBath1","","BedroomAbvGr3","KitchenQualTA","FunctionalTyp","Fireplaces1","FireplaceQuGd","GarageTypeDetchd","GarageFinishUnf","GarageCars2","GarageQualTA","GarageCondTA","PavedDriveN","","FenceGdPrv",""
"MSZoningRH","","LotShapeReg","LandContourLvl","LotConfigInside","NeighborhoodNAmes","Condition1Norm","BldgTypeTwnhsE","HouseStyle1Story","RoofStyleGable","Exterior1stMetalSd","MasVnrTypeNone","ExterQualGd","ExterCondTA","FoundationPConc","BsmtQualGd","BsmtCondTA","BsmtExposureNo","BsmtFinType1GLQ","HeatingQCEx","ElectricalSBrkr","BsmtFullBath1","","FullBath2","","BedroomAbvGr2","KitchenQualGd","FunctionalTyp","","","GarageTypeAttchd","GarageFinishFin","GarageCars2","GarageQualTA","GarageCondTA","PavedDriveY","","",""
"MSZoningFV","","LotShapeReg","LandContourLvl","LotConfigFR3","NeighborhoodSomerst","Condition1Norm","BldgTypeTwnhsE","HouseStyle2Story","RoofStyleHip","Exterior1stMetalSd","MasVnrTypeBrkFace","ExterQualGd","ExterCondTA","FoundationPConc","BsmtQualGd","BsmtCondTA","BsmtExposureNo","BsmtFinType1GLQ","HeatingQCEx","ElectricalSBrkr","BsmtFullBath1","","FullBath2","HalfBath1","BedroomAbvGr3","KitchenQualGd","FunctionalTyp","","","GarageTypeDetchd","GarageFinishUnf","GarageCars2","GarageQualTA","GarageCondTA","PavedDriveY","","",""
"MSZoningRM","","LotShapeIR1","LandContourBnk","LotConfigInside","NeighborhoodOldTown","Condition1Feedr","BldgType2fmCon","HouseStyle2.5Unf","RoofStyleHip","Exterior1stWd Sdng","MasVnrTypeNone","ExterQualFa","ExterCondTA","FoundationCBlock","BsmtQualTA","BsmtCondTA","BsmtExposureNo","BsmtFinType1Unf","HeatingQCTA","ElectricalFuseF","","","FullBath1","HalfBath1","BedroomAbvGr4","KitchenQualTA","FunctionalTyp","Fireplaces1","FireplaceQuGd","GarageTypeDetchd","GarageFinishUnf","GarageCars1","GarageQualTA","GarageCondTA","PavedDriveN","","FenceMnPrv",""
"MSZoningRL","","LotShapeIR1","LandContourHLS","LotConfigInside","NeighborhoodTimber","Condition1Norm","BldgType1Fam","HouseStyle1Story","RoofStyleHip","Exterior1stStucco","MasVnrTypeNone","ExterQualEx","ExterCondTA","FoundationPConc","BsmtQualEx","BsmtCondTA","BsmtExposureGd","BsmtFinType1Unf","HeatingQCEx","ElectricalSBrkr","","","FullBath2","","BedroomAbvGr3","KitchenQualEx","FunctionalTyp","Fireplaces1","FireplaceQuGd","GarageTypeAttchd","GarageFinishFin","GarageCars3","GarageQualTA","GarageCondTA","PavedDriveY","","",""
"MSZoningRL","","LotShapeIR1","LandContourLvl","LotConfigInside","NeighborhoodCrawfor","Condition1Norm","BldgType1Fam","HouseStyle1.5Fin","RoofStyleGable","Exterior1stStucco","MasVnrTypeBrkFace","ExterQualTA","ExterCondGd","FoundationCBlock","BsmtQualTA","BsmtCondTA","BsmtExposureMn","BsmtFinType1Rec","HeatingQCEx","ElectricalSBrkr","","","FullBath3","HalfBath1","BedroomAbvGr4","KitchenQualGd","FunctionalTyp","Fireplaces2","FireplaceQuGd","GarageTypeBuiltIn","GarageFinishUnf","GarageCars3","GarageQualTA","GarageCondTA","PavedDriveY","","FenceGdWo",""
"MSZoningRL","","LotShapeReg","LandContourLvl","LotConfigInside","NeighborhoodNAmes","Condition1Feedr","BldgType1Fam","HouseStyle1.5Fin","RoofStyleGable","Exterior1stMetalSd","MasVnrTypeBrkFace","ExterQualTA","ExterCondTA","FoundationCBlock","BsmtQualTA","BsmtCondTA","BsmtExposureNo","BsmtFinType1BLQ","HeatingQCTA","ElectricalFuseA","","","FullBath1","HalfBath1","BedroomAbvGr3","KitchenQualTA","FunctionalTyp","","","GarageTypeAttchd","GarageFinishUnf","GarageCars1","GarageQualTA","GarageCondTA","PavedDriveY","","FenceGdWo",""
"MSZoningRL","","LotShapeReg","LandContourLow","LotConfigInside","NeighborhoodClearCr","Condition1Norm","BldgType1Fam","HouseStyle1Story","RoofStyleShed","Exterior1stPlywood","MasVnrTypeNone","ExterQualGd","ExterCondTA","FoundationPConc","BsmtQualGd","BsmtCondTA","BsmtExposureGd","BsmtFinType1GLQ","HeatingQCTA","ElectricalSBrkr","BsmtFullBath2","","","HalfBath1","","KitchenQualGd","FunctionalTyp","Fireplaces1","FireplaceQuTA","GarageTypeAttchd","GarageFinishFin","GarageCars2","GarageQualTA","GarageCondTA","PavedDriveY","","",""
"MSZoningRL","","LotShapeIR1","LandContourLvl","LotConfigInside","NeighborhoodNWAmes","Condition1PosN","BldgType1Fam","HouseStyle1Story","RoofStyleHip","Exterior1stBrkFace","MasVnrTypeNone","ExterQualTA","ExterCondTA","FoundationCBlock","BsmtQualTA","BsmtCondTA","BsmtExposureNo","BsmtFinType1Unf","HeatingQCGd","ElectricalSBrkr","","","FullBath2","","BedroomAbvGr3","KitchenQualGd","FunctionalTyp","Fireplaces1","FireplaceQuGd","GarageTypeAttchd","GarageFinishRFn","GarageCars2","GarageQualTA","GarageCondTA","PavedDriveY","","",""
"MSZoningRL","","LotShapeIR1","LandContourLvl","LotConfigCulDSac","NeighborhoodSawyer","Condition1Norm","BldgType1Fam","HouseStyle1Story","RoofStyleHip","Exterior1stHdBoard","MasVnrTypeBrkFace","ExterQualTA","ExterCondTA","FoundationCBlock","BsmtQualTA","BsmtCondTA","BsmtExposureNo","BsmtFinType1BLQ","HeatingQCTA","ElectricalSBrkr","BsmtFullBath1","","FullBath1","","BedroomAbvGr3","KitchenQualTA","FunctionalTyp","","","GarageTypeAttchd","GarageFinishUnf","GarageCars1","GarageQualTA","GarageCondTA","PavedDriveY","","FenceMnPrv",""
"MSZoningRL","","LotShapeIR1","LandContourLvl","LotConfigCorner","NeighborhoodEdwards","Condition1Norm","BldgType1Fam","HouseStyleSLvl","RoofStyleGable","Exterior1stPlywood","MasVnrTypeBrkFace","ExterQualTA","ExterCondTA","FoundationCBlock","BsmtQualTA","BsmtCondTA","BsmtExposureAv","BsmtFinType1ALQ","HeatingQCGd","ElectricalSBrkr","BsmtFullBath1","","FullBath1","","BedroomAbvGr2","KitchenQualEx","FunctionalTyp","Fireplaces1","FireplaceQuGd","GarageTypeBasment","GarageFinishRFn","GarageCars1","GarageQualTA","GarageCondTA","PavedDriveY","","FenceGdPrv",""
"MSZoningRL","","LotShapeReg","LandContourLvl","LotConfigCorner","NeighborhoodCrawfor","Condition1Norm","BldgType1Fam","HouseStyle1.5Fin","RoofStyleGable","Exterior1stWd Sdng","MasVnrTypeNone","ExterQualTA","ExterCondTA","FoundationPConc","BsmtQualTA","BsmtCondTA","BsmtExposureNo","BsmtFinType1Unf","HeatingQCEx","ElectricalSBrkr","","","FullBath2","","BedroomAbvGr3","KitchenQualTA","FunctionalTyp","Fireplaces1","FireplaceQuGd","GarageTypeDetchd","GarageFinishUnf","GarageCars2","GarageQualTA","GarageCondTA","PavedDriveY","","",""
"MSZoningRL","","LotShapeReg","LandContourLvl","LotConfigCorner","NeighborhoodNAmes","Condition1Feedr","BldgTypeDuplex","HouseStyle2Story","RoofStyleGable","Exterior1stAsbShng","MasVnrTypeStone","ExterQualTA","ExterCondTA","FoundationCBlock","BsmtQualTA","BsmtCondTA","BsmtExposureNo","BsmtFinType1Rec","HeatingQCGd","ElectricalFuseA","","","FullBath2","","BedroomAbvGr4","KitchenQualTA","FunctionalTyp","","","GarageTypeDetchd","GarageFinishUnf","GarageCars2","GarageQualTA","GarageCondFa","PavedDriveY","","",""
