"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","FirstFlrSF","SecondFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
1311,20,"RL",100,17500,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Crawfor","PosA","Norm","1Fam","1Story",7,8,1959,2002,"Gable","CompShg","BrkFace","HdBoard","None",0,"Gd","Gd","PConc","3","4","1","3",1406,"6",0,496,1902,"GasA","TA","Y","SBrkr",1902,0,0,1902,"1","0","2","0","3","1","Ex",7,"Typ","2","5","2",1959,"1","2",567,"5","5","Y",0,207,162,0,0,0,"NoPool","NoFence","None",0,5,"2010","WD","Normal",12.7218858108072
1312,20,"RL",68,8814,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,2005,2007,"Gable","CompShg","VinylSd","VinylSd","BrkFace",80,"Gd","TA","PConc","3","4","4","3",925,"6",0,349,1274,"GasA","Ex","Y","SBrkr",1274,0,0,1274,"1","0","2","0","3","1","Gd",6,"Typ","0","NoFire","2",2005,"2","2",508,"5","5","Y",264,98,0,0,0,0,"NoPool","NoFence","None",0,1,"2007","New","Partial",12.2209612580239
1313,60,"RL",0,9572,"Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,1990,1990,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",336,"Gd","TA","PConc","1","4","4","3",482,"6",0,971,1453,"GasA","Ex","Y","SBrkr",1453,1357,0,2810,"0","0","2","1","4","1","Gd",9,"Typ","1","1","2",1990,"2","2",750,"3","3","Y",500,0,0,0,0,0,"NoPool","NoFence","None",0,6,"2007","WD","Normal",12.618182296357
1314,60,"RL",108,14774,"Pave","NoAlley","IR1","Lvl","AllPub","Corner","Gtl","NoRidge","Norm","Norm","1Fam","2Story",9,5,1999,1999,"Gable","CompShg","VinylSd","VinylSd","BrkFace",165,"Gd","TA","PConc","3","4","4","6",0,"6",0,1393,1393,"GasA","Ex","Y","SBrkr",1422,1177,0,2599,"0","0","2","1","4","1","Gd",10,"Typ","1","5","4",1999,"1","3",779,"5","5","Y",668,30,0,0,0,0,"NoPool","NoFence","None",0,5,"2010","WD","Normal",12.7164021462475
1315,20,"RL",60,8190,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",4,6,1954,1954,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","4","4","4","5",732,"6",0,216,948,"GasA","Ex","Y","SBrkr",948,0,0,948,"1","0","1","0","3","1","TA",5,"Typ","1","5","6",1956,"3","1",280,"5","5","Y",0,36,0,0,0,0,"NoPool","NoFence","None",0,10,"2007","WD","Normal",11.6868787720937
1316,60,"RL",85,11075,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","2Story",6,5,1969,1969,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","2","4","3","1",500,"4",276,176,952,"GasA","TA","Y","SBrkr",1092,1020,0,2112,"0","0","2","1","4","1","TA",9,"Typ","2","3","2",1969,"3","2",576,"5","5","Y",280,0,0,0,0,0,"NoPool","NoFence","None",0,6,"2008","WD","Normal",12.2399908637336
1317,20,"RL",61,10226,"Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2008,2008,"Gable","CompShg","VinylSd","VinylSd","Stone",270,"Gd","TA","PConc","1","4","2","6",0,"6",0,1622,1622,"GasA","Ex","Y","SBrkr",1630,0,0,1630,"1","0","2","0","3","1","Ex",8,"Typ","1","3","2",2008,"2","3",860,"5","5","Y",172,42,0,0,0,0,"NoPool","NoFence","None",0,1,"2009","WD","Normal",12.5964004268844
1318,120,"FV",47,4230,"Pave","2","Reg","Lvl","AllPub","Corner","Gtl","Somerst","Norm","Norm","TwnhsE","1Story",7,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","1","2","4","6",0,"6",0,1352,1352,"GasA","Ex","Y","SBrkr",1352,0,0,1352,"0","0","2","0","2","1","Gd",5,"Typ","1","3","2",2006,"2","2",466,"5","5","Y",0,241,0,0,0,0,"NoPool","NoFence","None",0,4,"2007","New","Partial",12.2496109475447
1319,20,"RL",0,14781,"Pave","NoAlley","IR2","Lvl","AllPub","CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","1Story",8,5,2001,2002,"Hip","CompShg","VinylSd","VinylSd","BrkFace",178,"Gd","TA","PConc","3","4","2","6",0,"6",0,1753,1753,"GasA","Ex","Y","SBrkr",1787,0,0,1787,"0","0","2","0","3","1","Gd",7,"Typ","1","5","2",2001,"2","3",748,"5","5","Y",198,150,0,0,0,0,"NoPool","NoFence","None",0,8,"2006","WD","Normal",12.5245263766487
1320,20,"RL",75,10215,"Pave","NoAlley","Reg","Bnk","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",4,5,1954,1954,"Hip","CompShg","Wd Sdng","Wd Sdng","BrkFace",132,"TA","TA","PConc","4","4","4","1",492,"6",0,372,864,"GasA","Ex","Y","SBrkr",948,0,0,948,"0","0","1","0","3","1","TA",5,"Typ","0","NoFire","2",1954,"3","1",248,"5","5","Y",0,0,0,0,0,0,"NoPool","NoFence","None",0,2,"2007","WD","Normal",11.6172854802945
1321,20,"RL",70,8400,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,3,1957,1957,"Hip","CompShg","BrkFace","BrkFace","None",0,"TA","TA","CBlock","4","4","4","1",189,"5",661,628,1478,"GasA","Gd","Y","SBrkr",1478,0,0,1478,"1","0","1","1","3","1","TA",6,"Typ","2","3","2",1957,"2","2",442,"5","5","Y",114,0,0,0,216,0,"NoPool","NoFence","None",0,6,"2009","WD","Normal",11.9608112889623
1322,20,"RL",0,6627,"Pave","NoAlley","IR1","Lvl","AllPub","Corner","Gtl","BrkSide","Feedr","Norm","1Fam","1Story",3,6,1949,1950,"Hip","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","NoBsmt","NoBsmt","NoBsmt","NoBsmt",0,"NoBsmt",0,0,0,"Floor","TA","N","SBrkr",720,0,0,720,"0","0","1","0","2","1","TA",4,"Typ","0","NoFire","6",1955,"3","1",287,"5","2","Y",0,0,0,0,0,0,"NoPool","NoFence","None",0,7,"2008","WD","Normal",11.1913418408428
1323,60,"RL",107,10186,"Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",7,5,1992,1992,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","PConc","3","4","4","3",674,"6",0,76,750,"GasA","Ex","Y","SBrkr",1061,862,0,1923,"1","0","2","1","3","1","Gd",8,"Typ","1","5","2",1992,"2","2",564,"5","5","Y",240,39,0,0,0,0,"NoPool","NoFence","None",0,6,"2010","WD","Normal",12.1547793511426
1324,30,"RL",50,5330,"Pave","NoAlley","Reg","HLS","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1Story",4,7,1940,1950,"Hip","CompShg","VinylSd","VinylSd","None",0,"Fa","TA","CBlock","4","4","4","4",280,"6",0,140,420,"GasA","Gd","Y","SBrkr",708,0,0,708,"0","0","1","0","2","1","Fa",5,"Typ","0","NoFire","NoGarage",1940,"NoGarage","0",0,"NoGarage","NoGarage","Y",164,0,0,0,0,0,"NoPool","NoFence","None",0,12,"2009","WD","Normal",11.3205535723228
1325,20,"RL",75,9986,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd","BrkFace",428,"Gd","TA","PConc","1","4","1","6",0,"6",0,1795,1795,"GasA","Ex","Y","SBrkr",1795,0,0,1795,"0","0","2","0","2","1","Gd",7,"Typ","1","3","2",2007,"2","3",895,"5","5","Y",0,49,0,0,0,0,"NoPool","NoFence","None",0,2,"2007","New","Partial",11.8981878657609
1326,30,"RM",40,3636,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","IDOTRR","Norm","Norm","1Fam","1Story",4,4,1922,1950,"Gable","CompShg","AsbShng","AsbShng","None",0,"TA","TA","BrkTil","4","1","4","6",0,"6",0,796,796,"GasA","Fa","N","SBrkr",796,0,0,796,"0","0","1","0","2","1","TA",5,"Typ","0","NoFire","NoGarage",1922,"NoGarage","0",0,"NoGarage","NoGarage","N",0,0,100,0,0,0,"NoPool","3","None",0,1,"2008","WD","Normal",10.9150884642146
1327,30,"RH",70,4270,"Pave","NoAlley","Reg","Bnk","AllPub","Inside","Mod","Edwards","Norm","Norm","1Fam","1Story",3,6,1931,2006,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","4","4","4","5",544,"6",0,0,544,"GasA","Ex","Y","SBrkr",774,0,0,774,"0","0","1","0","3","1","Gd",6,"Typ","0","NoFire","NoGarage",1931,"NoGarage","0",0,"NoGarage","NoGarage","Y",0,0,286,0,0,0,"NoPool","NoFence","None",0,5,"2007","WD","Normal",11.2772031314492
1328,20,"RL",60,6600,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","1Fam","1Story",5,9,1982,2008,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","Gd","CBlock","4","4","4","1",641,"6",0,175,816,"GasA","Ex","Y","SBrkr",816,0,0,816,"0","1","1","0","3","1","Gd",5,"Typ","1","1","2",1982,"3","1",264,"5","5","Y",0,0,0,0,0,0,"NoPool","3","None",0,10,"2008","WD","Normal",11.7791285057449
1329,50,"RM",60,10440,"Pave","1","Reg","Lvl","AllPub","Corner","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",6,7,1920,1950,"Gable","CompShg","BrkFace","Wd Sdng","None",0,"Gd","Gd","BrkTil","3","4","4","4",493,"6",0,1017,1510,"GasW","Ex","Y","SBrkr",1584,1208,0,2792,"0","0","2","0","5","1","TA",8,"Mod","2","5","6",1920,"3","2",520,"2","5","Y",0,547,0,0,480,0,"NoPool","3","3",1150,6,"2008","WD","Normal",12.4529327234617
1330,60,"RL",63,9084,"Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",7,5,1998,1998,"Hip","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","3","4","4","6",0,"6",0,935,935,"GasA","Gd","Y","SBrkr",955,677,0,1632,"0","0","2","1","3","1","TA",8,"Typ","1","5","2",1998,"1","2",462,"5","5","Y",0,28,0,0,0,0,"NoPool","NoFence","None",0,6,"2006","WD","Normal",12.0810761553555
1331,20,"RL",85,10000,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",8,5,2006,2006,"Hip","CompShg","VinylSd","VinylSd","Stone",410,"Gd","TA","PConc","3","2","1","6",0,"6",0,1588,1588,"GasA","Ex","Y","SBrkr",1588,0,0,1588,"0","0","2","0","3","1","Gd",7,"Typ","1","3","2",2006,"2","3",825,"5","5","Y",144,45,0,0,0,0,"NoPool","NoFence","None",0,12,"2007","WD","Normal",12.3327052964635
1332,80,"RL",55,10780,"Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","SLvl",5,5,1976,1976,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","4","4","1","1",483,"6",0,428,911,"GasA","Gd","Y","SBrkr",954,0,0,954,"0","0","1","0","3","1","TA",6,"Typ","0","NoFire","6",1976,"3","2",576,"5","5","Y",0,0,0,0,0,0,"NoPool","NoFence","None",0,7,"2006","WD","Normal",11.7943379244084
1333,20,"RL",67,8877,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Mod","Edwards","Norm","Norm","1Fam","1Story",4,6,1938,1958,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","4","4","3","1",690,"6",0,126,816,"GasA","Ex","Y","SBrkr",816,0,0,816,"1","0","1","0","2","1","TA",3,"Typ","1","3","6",1958,"3","1",288,"2","2","Y",0,0,0,0,0,0,"NoPool","NoFence","None",0,5,"2009","WD","Normal",11.5129254649702
1334,50,"RM",60,7200,"Pave","NoAlley","Reg","Lvl","AllPub","Corner","Gtl","IDOTRR","Norm","Norm","1Fam","1.5Fin",5,6,1938,1995,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","4","4","4","6",0,"6",0,803,803,"GasA","Ex","Y","SBrkr",803,557,0,1360,"0","0","1","1","2","1","Gd",6,"Typ","0","NoFire","6",1951,"3","1",297,"5","5","Y",0,65,190,0,0,0,"NoPool","3","None",0,7,"2006","WD","Normal",11.740061037554
1335,160,"RM",24,2368,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","TwnhsE","2Story",5,6,1970,1970,"Gable","CompShg","HdBoard","HdBoard","None",312,"TA","TA","CBlock","4","4","4","4",765,"6",0,0,765,"GasA","TA","Y","SBrkr",765,600,0,1365,"0","0","1","1","3","1","TA",7,"Min1","0","NoFire","2",1970,"3","2",440,"5","5","Y",0,36,0,0,0,0,"NoPool","NoFence","None",0,5,"2009","WD","Normal",11.7360690162844
1336,20,"RL",80,9650,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,5,1977,1977,"Gable","CompShg","Plywood","Plywood","BrkFace",360,"TA","TA","CBlock","3","4","4","1",686,"6",0,664,1350,"GasA","TA","Y","SBrkr",1334,0,0,1334,"0","1","2","0","2","1","TA",6,"Typ","1","5","2",1977,"2","2",630,"5","5","Y",0,16,0,0,0,0,"NoPool","NoFence","None",0,4,"2009","WD","Normal",12.0311238430656
1337,90,"RL",87,9246,"Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","NWAmes","Feedr","Norm","Duplex","1Story",5,5,1973,1973,"Gable","CompShg","Plywood","Plywood","BrkFace",564,"TA","TA","CBlock","4","4","4","6",0,"6",0,1656,1656,"GasA","TA","Y","SBrkr",1656,0,0,1656,"0","0","2","0","4","2","TA",8,"Typ","0","NoFire","6",1973,"3","2",506,"5","5","Y",0,211,0,0,0,0,"NoPool","NoFence","None",0,11,"2008","WD","Normal",11.8130300574206
1338,30,"RM",153,4118,"Pave","1","IR1","Bnk","AllPub","Corner","Mod","OldTown","Feedr","Norm","1Fam","1Story",4,4,1941,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","4","4","4","6",0,"6",0,693,693,"Grav","Fa","N","FuseA",693,0,0,693,"0","0","1","0","2","1","Fa",4,"Typ","0","NoFire","NoGarage",1941,"NoGarage","0",0,"NoGarage","NoGarage","N",0,20,0,0,0,0,"NoPool","NoFence","None",0,3,"2006","WD","Normal",10.8685684485797
1339,60,"RL",95,13450,"Pave","NoAlley","IR1","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","3","4","4","3",700,"6",0,216,916,"GasA","Ex","Y","SBrkr",920,941,0,1861,"1","0","2","1","3","1","Gd",8,"Typ","0","NoFire","4",2002,"2","2",492,"5","5","Y",146,91,0,0,0,0,"NoPool","NoFence","None",0,6,"2006","WD","Normal",12.2060726455302
1340,20,"RL",120,9560,"Pave","NoAlley","IR1","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,7,1972,1972,"Hip","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","4","4","3","5",360,"6",0,504,864,"GasA","Ex","Y","SBrkr",864,0,0,864,"0","0","1","0","3","1","TA",5,"Typ","0","NoFire","2",1972,"2","1",288,"5","5","Y",0,0,0,0,0,0,"NoPool","NoFence","None",0,6,"2006","WD","Normal",11.7636841833174
1341,20,"RL",70,8294,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,5,1971,1971,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","4","4","4","6",0,"6",0,858,858,"GasA","TA","Y","SBrkr",872,0,0,872,"0","0","1","0","3","1","TA",5,"Typ","0","NoFire","6",1974,"3","4",480,"5","5","Y",0,0,0,0,0,0,"NoPool","2","None",0,6,"2007","WD","Normal",11.7199396343546
1342,20,"RL",66,13695,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","SawyerW","RRAe","Norm","1Fam","1Story",6,5,2003,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","3","4","4","3",814,"6",0,300,1114,"GasA","Ex","Y","SBrkr",1114,0,0,1114,"1","0","1","0","3","1","Gd",6,"Typ","0","NoFire","6",2004,"3","2",576,"5","5","Y",0,78,0,0,0,0,"NoPool","NoFence","None",0,7,"2008","WD","Normal",11.9511803959014
1343,60,"RL",0,9375,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",8,5,2002,2002,"Gable","CompShg","VinylSd","VinylSd","BrkFace",149,"Gd","TA","PConc","3","4","4","6",0,"6",0,1284,1284,"GasA","Ex","Y","SBrkr",1284,885,0,2169,"0","0","2","1","3","1","Gd",7,"Typ","1","3","2",2002,"2","2",647,"5","5","Y",192,87,0,0,0,0,"NoPool","NoFence","None",0,8,"2007","WD","Normal",12.3392914893164
1344,50,"RL",57,7558,"Pave","NoAlley","Reg","Bnk","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","1.5Fin",6,6,1928,1950,"Gable","CompShg","BrkFace","Stone","None",0,"TA","TA","BrkTil","4","4","4","6",0,"6",0,896,896,"GasA","Gd","Y","SBrkr",1172,741,0,1913,"0","0","1","1","3","1","TA",9,"Typ","1","5","6",1929,"3","2",342,"2","2","Y",0,0,0,0,0,0,"NoPool","NoFence","None",0,3,"2009","WD","Normal",12.083905011556
1345,60,"RL",85,11103,"Pave","NoAlley","IR1","Lvl","AllPub","Corner","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","3","4","4","6",0,"6",0,728,728,"GasA","Ex","Y","SBrkr",728,728,0,1456,"0","0","2","1","3","1","Gd",8,"Typ","1","5","2",2006,"1","2",440,"5","5","Y",0,0,0,0,0,0,"NoPool","NoFence","None",0,7,"2007","New","Partial",11.9565530341727
1346,30,"RM",50,6000,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1Story",4,4,1920,1950,"Hip","CompShg","MetalSd","MetalSd","None",0,"TA","TA","PConc","4","4","4","1",250,"6",0,710,960,"GasA","Gd","Y","FuseA",960,0,0,960,"0","0","1","0","2","1","Fa",5,"Typ","0","NoFire","6",1997,"3","1",308,"5","5","Y",0,0,168,0,0,0,"NoPool","NoFence","None",0,7,"2007","WD","Normal",11.5945054519627
1347,20,"RL",0,20781,"Pave","NoAlley","IR2","Lvl","AllPub","CulDSac","Gtl","NWAmes","PosN","Norm","1Fam","1Story",7,7,1968,2003,"Hip","CompShg","BrkFace","HdBoard","None",0,"TA","TA","CBlock","4","4","4","2",297,"5",68,1203,1568,"GasA","TA","Y","SBrkr",2156,0,0,2156,"0","0","2","0","3","1","TA",9,"Typ","1","3","2",1968,"2","2",508,"3","5","Y",0,80,0,290,0,0,"NoPool","NoFence","None",0,6,"2006","WD","Normal",12.4780063610138
1348,20,"RL",93,15306,"Pave","NoAlley","IR1","HLS","AllPub","Corner","Gtl","Timber","Norm","Norm","1Fam","1Story",8,5,2006,2007,"Gable","CompShg","VinylSd","VinylSd","Stone",100,"Gd","TA","PConc","1","4","2","3",80,"6",0,1652,1732,"GasA","Ex","Y","SBrkr",1776,0,0,1776,"1","0","2","0","3","1","Gd",7,"Typ","1","3","2",2006,"1","3",712,"5","5","Y",0,0,0,0,0,0,"NoPool","NoFence","None",0,5,"2007","New","Partial",12.5548368821687
1349,20,"RL",0,16196,"Pave","NoAlley","IR3","Low","AllPub","Inside","Gtl","SawyerW","Norm","Norm","1Fam","1Story",7,5,1998,1998,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","3","4","2","3",1443,"6",0,39,1482,"GasA","Ex","Y","SBrkr",1494,0,0,1494,"1","0","2","0","3","1","Gd",5,"Typ","1","2","2",1998,"2","2",514,"5","5","Y",402,25,0,0,0,0,"NoPool","NoFence","None",0,8,"2007","WD","Normal",12.2783933071098
1350,70,"RM",50,5250,"Pave","2","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",8,5,1872,1987,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","BrkTil","4","1","4","4",259,"6",0,425,684,"OthW","Fa","N","SBrkr",938,1215,205,2358,"0","0","2","0","4","1","TA",8,"Typ","0","NoFire","NoGarage",1872,"NoGarage","0",0,"NoGarage","NoGarage","Y",0,54,20,0,0,0,"NoPool","NoFence","None",0,12,"2008","WD","Normal",11.7117763237154
1351,90,"RL",91,11643,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Artery","Norm","Duplex","2Story",5,5,1969,1969,"Gable","CompShg","MetalSd","MetalSd","BrkFace",368,"TA","TA","CBlock","4","4","4","4",500,"6",0,748,1248,"GasA","TA","Y","SBrkr",1338,1296,0,2634,"1","1","2","2","6","2","TA",12,"Typ","0","NoFire","6",1969,"3","4",968,"5","5","Y",0,0,0,0,0,0,"NoPool","NoFence","None",0,8,"2009","WD","Normal",12.2060726455302
1352,60,"RL",70,9247,"Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","2Story",6,6,1962,1962,"Gable","CompShg","HdBoard","HdBoard","BrkFace",318,"TA","TA","CBlock","4","4","4","5",319,"6",0,539,858,"GasA","Ex","Y","SBrkr",858,858,0,1716,"0","0","1","1","4","1","TA",8,"Typ","1","3","2",1962,"1","2",490,"5","5","Y",0,84,0,0,120,0,"NoPool","NoFence","None",0,3,"2008","WD","Normal",12.0494188354848
1353,50,"RM",50,6000,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","BrkSide","Norm","Norm","1Fam","1.5Fin",6,9,1937,2000,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","BrkTil","4","4","4","6",0,"6",0,698,698,"GasA","TA","Y","SBrkr",786,390,0,1176,"0","0","1","0","2","1","TA",4,"Typ","0","NoFire","6",1999,"3","2",624,"5","5","N",210,0,0,0,0,0,"NoPool","NoFence","None",0,7,"2009","WD","Normal",11.8122890421958
1354,50,"RL",56,14720,"Pave","NoAlley","IR1","Lvl","AllPub","CulDSac","Gtl","NoRidge","Norm","Norm","1Fam","1.5Fin",8,5,1995,1996,"Hip","CompShg","VinylSd","VinylSd","BrkFace",579,"Gd","TA","PConc","3","4","1","3",816,"6",0,1217,2033,"GasA","Ex","Y","SBrkr",2053,1185,0,3238,"1","0","2","1","4","1","Gd",9,"Typ","1","1","2",1996,"1","3",666,"5","5","Y",283,86,0,0,0,0,"NoPool","NoFence","None",0,3,"2010","WD","Normal",12.9239124386805
1355,60,"RL",0,10316,"Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","2Story",7,5,2000,2000,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","3","4","4","3",735,"6",0,257,992,"GasA","Ex","Y","SBrkr",992,873,0,1865,"1","0","2","1","3","1","Gd",7,"Typ","1","5","2",2000,"2","3",839,"5","5","Y",0,184,0,0,0,0,"NoPool","NoFence","None",0,6,"2008","WD","Normal",12.3673407931263
1356,80,"RL",102,10192,"Pave","NoAlley","IR1","Lvl","AllPub","Inside","Gtl","NWAmes","Norm","Norm","1Fam","SLvl",7,6,1968,1992,"Gable","CompShg","MetalSd","MetalSd","BrkFace",143,"TA","TA","CBlock","4","4","4","6",0,"6",0,570,570,"GasA","Gd","Y","SBrkr",1222,698,0,1920,"0","0","3","0","4","1","Gd",8,"Typ","1","5","2",1968,"2","2",487,"5","5","Y",0,98,0,0,0,0,"NoPool","1","None",0,9,"2006","WD","Normal",12.0435537160324
1357,20,"RL",0,9477,"Pave","NoAlley","Reg","Lvl","AllPub","Corner","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,5,1966,1966,"Gable","CompShg","HdBoard","HdBoard","BrkFace",65,"TA","TA","CBlock","4","4","4","5",340,"6",0,524,864,"GasA","TA","Y","SBrkr",892,0,0,892,"0","0","1","0","3","1","TA",5,"Typ","0","NoFire","2",1966,"2","1",264,"5","5","Y",0,0,0,0,0,0,"NoPool","2","None",0,10,"2008","WD","Normal",11.6082356447746
1358,20,"RL",0,12537,"Pave","NoAlley","IR1","Lvl","AllPub","CulDSac","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,1971,2008,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","4","4","4","3",734,"6",0,344,1078,"GasA","Ex","Y","SBrkr",1078,0,0,1078,"1","0","1","1","3","1","TA",6,"Typ","1","2","2",1971,"1","2",500,"5","5","Y",0,0,0,0,0,0,"NoPool","NoFence","None",0,4,"2010","WD","Normal",11.9177236840907
1359,160,"FV",0,2117,"Pave","NoAlley","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","Twnhs","2Story",6,5,2000,2000,"Gable","CompShg","MetalSd","MetalSd","BrkFace",216,"Gd","TA","PConc","3","4","4","3",378,"6",0,378,756,"GasA","Ex","Y","SBrkr",769,804,0,1573,"0","0","2","1","3","1","Gd",5,"Typ","0","NoFire","6",2000,"3","2",440,"5","5","Y",0,32,0,0,0,0,"NoPool","NoFence","None",0,6,"2010","WD","Normal",12.0867258878976
1360,20,"RL",129,16737,"Pave","NoAlley","Reg","Lvl","AllPub","FR3","Gtl","NridgHt","Norm","Norm","1Fam","1Story",9,5,2004,2005,"Hip","CompShg","VinylSd","VinylSd","BrkFace",66,"Gd","TA","PConc","1","4","1","3",1447,"6",0,533,1980,"GasA","Ex","Y","SBrkr",1980,0,0,1980,"1","0","2","0","3","1","Ex",8,"Typ","1","3","2",2004,"1","3",770,"5","5","Y",194,45,0,0,0,0,"NoPool","NoFence","None",0,9,"2006","WD","Normal",12.6603279178078
